,testing_strategy,noise_level,mean_score,std_dev,n_reps,se,ci_lower,ci_upper
48,4_StochasticWSLS,0.4,0.2472666666666667,0.002371643176792127,10.0,0.0007499794235860509,0.2455700953416083,0.24896323799172507
49,4_StochasticWSLS,0.45,0.25006666666666666,0.0028829235656399744,10.0,0.0009116604787596259,0.24800434738454957,0.25212898594878375
50,5_Cooperator,0.0,0.375,0.0,10.0,0.0,0.375,0.375
51,5_Cooperator,0.05,0.40545555555555557,0.004624575018475654,10.0,0.001462419026869833,0.40214733387882784,0.4087637772322833
52,5_Cooperator,0.1,0.3903611111111111,0.003894638606667274,10.0,0.0012315928660293224,0.38757505448750285,0.39314716773471936
53,5_Cooperator,0.15,0.3768555555555556,0.0037633347731155288,10.0,0.0011900709480758072,0.37416342803606134,0.3795476830750499
54,5_Cooperator,0.2,0.36045555555555553,0.0027657517451950284,10.0,0.0008746074957401946,0.35847705594438095,0.3624340551667301
55,5_Cooperator,0.25,0.3452166666666666,0.0021247851501166705,10.0,0.0006719160612871463,0.3436966869357892,0.34673664639754403
56,5_Cooperator,0.3,0.3271222222222222,0.0026758842749545846,10.0,0.0008461889063884744,0.32520800992650784,0.32903643451793657
57,5_Cooperator,0.35,0.30904999999999994,0.0015631319024021252,10.0,0.000494305709486274,0.3079318027986459,0.31016819720135397
58,5_Cooperator,0.4,0.2899,0.002771573317755237,10.0,0.0008764484386256142,0.2879173358866908,0.2918826641133092
59,5_Cooperator,0.45,0.2695277777777778,0.0026565200480011646,10.0,0.0008400654001583513,0.2676274178155437,0.2714281377400119
60,6_Defector,0.0,0.0,0.0,10.0,0.0,0.0,0.0
61,6_Defector,0.05,0.028961111111111115,0.0016137802496317489,10.0,0.000510322123183143,0.027806682264789457,0.030115539957432772
62,6_Defector,0.1,0.05700555555555555,0.0023610130698599237,10.0,0.0007466178886183602,0.055316588550902525,0.05869452256020858
63,6_Defector,0.15,0.08423333333333334,0.002832401202274266,10.0,0.0008956839046585969,0.08220715557275676,0.08625951109390992
64,6_Defector,0.2,0.10994999999999999,0.0026708365032113305,10.0,0.0008445926608067421,0.10803939866266202,0.11186060133733797
65,6_Defector,0.25,0.1355611111111111,0.0028187655023921353,10.0,0.0008913719177467948,0.1335446877426132,0.13757753447960902
66,6_Defector,0.3,0.16107222222222223,0.002837632903288789,10.0,0.0008973383137828876,0.15904230192819485,0.1631021425162496
67,6_Defector,0.35,0.18367222222222224,0.002593313391864252,10.0,0.0008200777004907809,0.1818170775779601,0.18552736686648438
68,6_Defector,0.4,0.20706666666666668,0.0033146389359506637,10.0,0.0010481808658681072,0.2046955168129765,0.20943781652035684
69,6_Defector,0.45,0.2291833333333333,0.0031210214728985127,10.0,0.0009869536480652777,0.22695068906895743,0.23141597759770915
70,7_JaxFiveStateAgent,0.0,0.11605555555555555,0.0017904639948550885,10.0,0.0005661944292266078,0.1147747347719125,0.1173363763391986
71,7_JaxFiveStateAgent,0.05,0.16705555555555557,0.003834451438295634,10.0,0.0012125600122322793,0.16431255423849386,0.16979855687261727
72,7_JaxFiveStateAgent,0.1,0.20939444444444444,0.0034954850361373396,10.0,0.0011053694241229968,0.20689392508406468,0.2118949638048242
73,7_JaxFiveStateAgent,0.15,0.24124999999999996,0.004051642793712978,10.0,0.0012812419493540752,0.2383516293469195,0.24414837065308043
74,7_JaxFiveStateAgent,0.2,0.2622722222222222,0.003995921274409166,10.0,0.0012636212577855665,0.25941371234278787,0.2651307321016565
75,7_JaxFiveStateAgent,0.25,0.2720222222222223,0.0035840103676608778,10.0,0.0011333635919465854,0.26945837565458225,0.2745860687898623
76,7_JaxFiveStateAgent,0.3,0.2743333333333333,0.004042724502013084,10.0,0.0012784217378931312,0.27144134244181,0.27722532422485663
77,7_JaxFiveStateAgent,0.35,0.27266666666666667,0.0027087725189965293,10.0,0.0008565890823300751,0.27072892753845107,0.27460440579488227
78,7_JaxFiveStateAgent,0.4,0.26708888888888893,0.002050828732752613,10.0,0.0006485289886415016,0.265621814391915,0.26855596338586285
79,7_JaxFiveStateAgent,0.45,0.25931111111111105,0.0023230520107648802,10.0,0.0007346135477051014,0.2576492998122403,0.2609729224099818
80,8_JaxFiveStateAgentDecay,0.0,0.12729444444444443,0.0013912449152705352,10.0,0.0004399502715382863,0.12629920778638448,0.12828968110250438
81,8_JaxFiveStateAgentDecay,0.05,0.17112222222222223,0.01158433027062549,10.0,0.00366328688228113,0.1628352915618805,0.17940915288256395
82,8_JaxFiveStateAgentDecay,0.1,0.21186111111111114,0.0016292613220163232,10.0,0.0005152176681188619,0.21069560777274707,0.2130266144494752
83,8_JaxFiveStateAgentDecay,0.15,0.24137777777777777,0.0033974088407602216,10.0,0.0010743550079594598,0.2389474179010741,0.24380813765448145
84,8_JaxFiveStateAgentDecay,0.2,0.2608111111111111,0.004368737924875037,10.0,0.0013815162342962692,0.25768590426609855,0.26393631795612366
85,8_JaxFiveStateAgentDecay,0.25,0.27065555555555554,0.0037477748313575203,10.0,0.0011851504624543201,0.26797455894785466,0.2733365521632564
86,8_JaxFiveStateAgentDecay,0.3,0.2727222222222222,0.0036071678375085505,10.0,0.001140686626903117,0.2701418097986014,0.275302634645843
87,8_JaxFiveStateAgentDecay,0.35,0.27118333333333333,0.0026621682737376965,10.0,0.0008418515259649736,0.269278932873812,0.27308773379285467
88,8_JaxFiveStateAgentDecay,0.4,0.26576666666666665,0.0024055263306182423,10.0,0.0007606942176260882,0.2640458567935221,0.2674874765398112
89,8_JaxFiveStateAgentDecay,0.45,0.2586888888888889,0.002996133768425415,10.0,0.000947460688276779,0.25654558390638094,0.2608321938713969
90,9_JaxFiveStateAgentNoisy,0.0,0.10517222222222222,0.0014603704173359237,10.0,0.00046180967463121643,0.1041275361588799,0.10621690828556454
91,9_JaxFiveStateAgentNoisy,0.05,0.17897777777777776,0.0035977626030075224,10.0,0.0011377124306079925,0.17640409345360974,0.18155146210194578
92,9_JaxFiveStateAgentNoisy,0.1,0.22986666666666672,0.004032634364493697,10.0,0.0012752309562465726,0.22698189382470024,0.2327514395086332
93,9_JaxFiveStateAgentNoisy,0.15,0.2598888888888889,0.0032261576648489514,10.0,0.0010202006311732824,0.257581034723532,0.2621967430542458
94,9_JaxFiveStateAgentNoisy,0.2,0.27126111111111106,0.003674519275595306,10.0,0.0011619850217073132,0.26863251837112667,0.27388970385109546
95,9_JaxFiveStateAgentNoisy,0.25,0.2707777777777778,0.004030746032714908,10.0,0.0012746338133066677,0.26789435576699006,0.2736611997885655
96,9_JaxFiveStateAgentNoisy,0.3,0.26531111111111105,0.0035621274141554335,10.0,0.0011264435944457083,0.2627629186653846,0.2678593035568375
97,9_JaxFiveStateAgentNoisy,0.35,0.25941111111111115,0.0029520865188565827,10.0,0.000933531724946441,0.25729931563277203,0.26152290658945027
98,9_JaxFiveStateAgentNoisy,0.4,0.25505000000000005,0.0016473052359737136,10.0,0.0005209236547198075,0.2538715888231755,0.2562284111768246
99,9_JaxFiveStateAgentNoisy,0.45,0.2526055555555556,0.002142785451802257,10.0,0.0006776082564768084,0.2510726991845575,0.2541384119265537
