,testing_strategy,noise_level,mean_score,std_dev,n_reps,se,ci_lower,ci_upper
28,11_JaxFiveStateAgent,0.4,0.07354444444444444,0.0013985221476726286,5.0,0.0006254381180469993,0.07180794984298873,0.07528093904590015
29,11_JaxFiveStateAgent,0.45,0.07796666666666667,0.0012871635962288482,5.0,0.0005756370598661593,0.07636844196943082,0.07956489136390252
30,1_RiskyQLearner,0.0,0.2184,0.014286443543996616,5.0,0.006389091784217888,0.20066103738904878,0.23613896261095124
31,1_RiskyQLearner,0.05,0.18782222222222222,0.015629259913127642,5.0,0.006989617520753173,0.1684159328695223,0.20722851157492214
32,1_RiskyQLearner,0.1,0.1720888888888889,0.007078549582896965,5.0,0.0031656236098920793,0.16329970871230545,0.18087806906547235
33,1_RiskyQLearner,0.15,0.15756666666666666,0.005652132777834537,5.0,0.0025277106218185483,0.15054861688336207,0.16458471644997125
34,1_RiskyQLearner,0.2,0.14396666666666666,0.0037723817672036856,5.0,0.0016870604137096455,0.13928263603884955,0.14865069729448377
35,1_RiskyQLearner,0.25,0.13792222222222222,0.007131546158953468,5.0,0.003189324399219495,0.12906723810512136,0.1467772063393231
36,1_RiskyQLearner,0.3,0.12163333333333333,0.005298875958139902,5.0,0.00236972936934803,0.11505390982516353,0.12821275684150313
37,1_RiskyQLearner,0.35,0.11003333333333334,0.0021175340888127283,5.0,0.0009469900334516674,0.10740406749028536,0.11266259917638133
38,1_RiskyQLearner,0.4,0.10005555555555556,0.002260776661041752,5.0,0.0010110500592068715,0.0972484305675607,0.10286268054355042
39,1_RiskyQLearner,0.45,0.0916222222222222,0.0015978380455331166,5.0,0.0007145748973694906,0.08963824424612346,0.09360620019832094
40,2_APavlov2011,0.0,0.2605666666666667,0.0164215963645589,5.0,0.007343961154043423,0.24017656166776008,0.28095677166557337
41,2_APavlov2011,0.05,0.08237777777777779,0.0127423058362563,5.0,0.005698532407992277,0.0665561153667966,0.09819944018875897
42,2_APavlov2011,0.1,0.07106666666666667,0.01172336750592646,5.0,0.005242849333692747,0.0565101832968459,0.08562315003648743
43,2_APavlov2011,0.15,0.06927777777777777,0.009818177271687023,5.0,0.004390822358927121,0.057086900531541515,0.08146865502401403
44,2_APavlov2011,0.2,0.06470000000000001,0.009953332465083934,5.0,0.004451265598916646,0.05234130541595254,0.07705869458404747
45,2_APavlov2011,0.25,0.06563333333333334,0.0030888589127242533,5.0,0.001381379700351504,0.0617980084258728,0.06946865824079387
46,2_APavlov2011,0.3,0.06765555555555555,0.004277849927241487,5.0,0.0019131126469708987,0.0623439033111812,0.0729672077999299
47,2_APavlov2011,0.35,0.07062222222222223,0.003914085043582353,5.0,0.0017504320454330737,0.06576224373769819,0.07548220070674626
48,2_APavlov2011,0.4,0.07621111111111112,0.002484333629013404,5.0,0.001111027774652543,0.07312640348443826,0.07929581873778398
49,2_APavlov2011,0.45,0.08028888888888888,0.0010329449688352113,5.0,0.0004619470334663868,0.07900631830896049,0.08157145946881728
50,3_ContriteTitForTat,0.0,0.27776666666666666,0.006124278743122061,5.0,0.00273886071655558,0.2701623702363674,0.2853709630969659
51,3_ContriteTitForTat,0.05,0.15045555555555556,0.019475189978312355,5.0,0.008709569733245815,0.12627391330130633,0.1746371978098048
52,3_ContriteTitForTat,0.1,0.11774444444444446,0.015549135579959123,5.0,0.0069537848296298424,0.09843764259161997,0.13705124629726895
53,3_ContriteTitForTat,0.15,0.10953333333333334,0.008505952890058894,5.0,0.003803977775116496,0.09897179785932994,0.12009486880733675
54,3_ContriteTitForTat,0.2,0.09953333333333333,0.013106672977655692,5.0,0.005861482347379542,0.0832592493607481,0.11580741730591856
55,3_ContriteTitForTat,0.25,0.09134444444444445,0.008225356009406612,5.0,0.003678491035233917,0.08113131601515526,0.10155757287373364
56,3_ContriteTitForTat,0.3,0.08585555555555555,0.004265964930718892,5.0,0.0019077975149435246,0.08055866048348208,0.09115245062762901
57,3_ContriteTitForTat,0.35,0.08477777777777779,0.0025679049442043473,5.0,0.001148402002999745,0.0815893026577498,0.08796625289780577
58,3_ContriteTitForTat,0.4,0.08286666666666667,0.0018281070287710132,5.0,0.0008175543172954298,0.08059677198417844,0.0851365613491549
59,3_ContriteTitForTat,0.45,0.08325555555555555,0.0033949399529226813,5.0,0.0015182633028530102,0.07904018083994788,0.08747093027116323
60,4_StochasticWSLS,0.0,0.1275111111111111,0.011212757284714851,5.0,0.005014497500765673,0.11358863407008365,0.14143358815213855
61,4_StochasticWSLS,0.05,0.1093888888888889,0.007546154281781181,5.0,0.0033747427885527648,0.10001910079231001,0.11875867698546778
62,4_StochasticWSLS,0.1,0.09677777777777778,0.0031130946058048692,5.0,0.0013922182317935197,0.09291236028274753,0.10064319527280803
63,4_StochasticWSLS,0.15,0.09136666666666667,0.007264576661724625,5.0,0.003248817448674951,0.08234650336361189,0.10038682996972144
64,4_StochasticWSLS,0.2,0.0843,0.0027662538737120977,5.0,0.0012371063409284738,0.08086524215511998,0.08773475784488002
65,4_StochasticWSLS,0.25,0.08692222222222222,0.005605139837023924,5.0,0.0025066947397955172,0.07996252188169188,0.09388192256275256
66,4_StochasticWSLS,0.3,0.08095555555555556,0.003081806428735838,5.0,0.001378225733629839,0.07712898746356135,0.08478212364754976
67,4_StochasticWSLS,0.35,0.08215555555555555,0.003261352442329162,5.0,0.0014585211519265937,0.07810605164246151,0.08620505946864959
68,4_StochasticWSLS,0.4,0.0807,0.0015686945110937967,5.0,0.0007015415125473055,0.07875220850139497,0.08264779149860502
69,4_StochasticWSLS,0.45,0.08182222222222221,0.0038336151265185164,5.0,0.0017144448044933717,0.07706216033665479,0.08658228410778963
70,5_Cooperator,0.0,0.20874444444444445,0.011540294409664273,5.0,0.005160976556074024,0.19441527634729214,0.22307361254159677
71,5_Cooperator,0.05,0.1990555555555556,0.01824646930162952,5.0,0.008160069141561345,0.176399571529392,0.22171153958171919
72,5_Cooperator,0.1,0.1842111111111111,0.012462003980495127,5.0,0.005573177607252013,0.16873748942305827,0.19968473279916393
73,5_Cooperator,0.15,0.1697111111111111,0.008114953427827087,5.0,0.00362911749977326,0.15963506559267795,0.17978715662954423
74,5_Cooperator,0.2,0.15654444444444446,0.00683337850030239,5.0,0.0030559797685323423,0.14805968437451933,0.1650292045143696
75,5_Cooperator,0.25,0.14266666666666666,0.006548136102720608,5.0,0.0029284154903207646,0.13453608181258017,0.15079725152075316
76,5_Cooperator,0.3,0.1284777777777778,0.007051245402650158,5.0,0.0031534128092717256,0.11972250021880729,0.13723305533674832
77,5_Cooperator,0.35,0.11344444444444446,0.0041468045112256005,5.0,0.0018545073553006464,0.10829550657526667,0.11859338231362225
78,5_Cooperator,0.4,0.10343333333333334,0.0033994371356896934,5.0,0.001520274504127866,0.0992123746277905,0.10765429203887616
79,5_Cooperator,0.45,0.09306666666666666,0.0033951217727574774,5.0,0.0015183446151550626,0.08885106619191595,0.09728226714141737
80,6_Defector,0.0,0.0,0.0,5.0,0.0,0.0,0.0
81,6_Defector,0.05,0.0032,0.0005808146683860056,5.0,0.00025974821616802133,0.0024788233366364377,0.003921176663363563
82,6_Defector,0.1,0.008144444444444444,0.0008485645104498897,5.0,0.0003794895857319568,0.007090812441665412,0.009198076447223476
83,6_Defector,0.15,0.014677777777777776,0.0011943798432142696,5.0,0.0005341429040765295,0.013194759326278359,0.016160796229277193
84,6_Defector,0.2,0.022511111111111114,0.001317849913708586,5.0,0.000589360398238926,0.020874784318223222,0.024147437903999005
85,6_Defector,0.25,0.03088888888888889,0.001431027430265696,5.0,0.0006399749223481872,0.029112033648285924,0.03266574412949186
86,6_Defector,0.3,0.04011111111111111,0.0010722366147566005,5.0,0.00047951879171200256,0.03877975350901196,0.041442468713210265
87,6_Defector,0.35,0.050711111111111117,0.001394101330075589,5.0,0.0006234610683143778,0.04898010567970827,0.05244211654251396
88,6_Defector,0.4,0.06163333333333334,0.0007683957956453377,5.0,0.0003436370465376024,0.06067924393750938,0.0625874227291573
89,6_Defector,0.45,0.07246666666666667,0.0010625499262053558,5.0,0.0004751867728965121,0.0711473366770034,0.07378599665632993
90,7_JaxFiveStateAgent,0.0,0.21213333333333334,0.031201569879782686,5.0,0.013953766251180805,0.17339146732616817,0.2508751993404985
