,testing_strategy,noise_level,mean_score,std_dev,n_reps,se,ci_lower,ci_upper
46,2_APavlov2011,0.3,0.07251111111111111,0.0010565784517447606,5.0,0.00047251624833255317,0.07119919568630176,0.07382302653592046
47,2_APavlov2011,0.35,0.07713333333333333,0.0014302723560027607,5.0,0.0006396372428721904,0.07535741564125863,0.07890925102540804
48,2_APavlov2011,0.4,0.08093333333333333,0.0009933420332703831,5.0,0.0004442360622600869,0.07969993629271897,0.08216673037394769
49,2_APavlov2011,0.45,0.08224444444444445,0.001962063036200591,5.0,0.0008774612650168305,0.07980822141018781,0.0846806674787011
50,3_ContriteTitForTat,0.0,0.015344444444444444,0.00678953897596684,5.0,0.003036374137229233,0.006914118333585151,0.023774770555303734
51,3_ContriteTitForTat,0.05,0.04154444444444444,0.004212598681849599,5.0,0.0018839314029083425,0.03631381232231115,0.04677507656657773
52,3_ContriteTitForTat,0.1,0.05504444444444445,0.0010981184806435377,5.0,0.0004910935140135474,0.05368095026126715,0.05640793862762175
53,3_ContriteTitForTat,0.15,0.06474444444444444,0.002199396662499139,5.0,0.0009836000893668475,0.062013532790849736,0.06747535609803913
54,3_ContriteTitForTat,0.2,0.07337777777777778,0.003247125984696903,5.0,0.0014521588866576434,0.06934593834494768,0.07740961721060788
55,3_ContriteTitForTat,0.25,0.08013333333333333,0.00365118786691484,5.0,0.0016328608538088074,0.07559978480830677,0.0846668818583599
56,3_ContriteTitForTat,0.3,0.08355555555555555,0.003027140605738952,5.0,0.001353778434376437,0.07979686404790876,0.08731424706320234
57,3_ContriteTitForTat,0.35,0.08545555555555555,0.0020508203718343676,5.0,0.0009171547522126082,0.08290912573306596,0.08800198537804514
58,3_ContriteTitForTat,0.4,0.086,0.001173919256061971,5.0,0.0005249926513301098,0.0845423867229497,0.08745761327705029
59,3_ContriteTitForTat,0.45,0.08447777777777779,0.0011703645100650235,5.0,0.0005234029205917259,0.08302457830085466,0.08593097725470092
60,4_StochasticWSLS,0.0,0.0657,0.00829571137157591,5.0,0.00370995490971235,0.0553995138504246,0.07600048614957539
61,4_StochasticWSLS,0.05,0.0761,0.0070287548727870994,5.0,0.003143354738546968,0.06737264812226096,0.08482735187773904
62,4_StochasticWSLS,0.1,0.08176666666666667,0.0027731628330780467,5.0,0.0012401961214876828,0.07832333021567689,0.08521000311765645
63,4_StochasticWSLS,0.15,0.08334444444444444,0.00670502851652455,5.0,0.002998579910804693,0.0750190519285463,0.09166983696034259
64,4_StochasticWSLS,0.2,0.08767777777777779,0.002067681948940725,5.0,0.0009246954787361421,0.08511041154204228,0.09024514401351329
65,4_StochasticWSLS,0.25,0.08324444444444443,0.004497873297185114,5.0,0.0020115100893374053,0.0776595971028476,0.08882929178604125
66,4_StochasticWSLS,0.3,0.08743333333333334,0.0025707279076768556,5.0,0.0011496644706442505,0.08424135304119329,0.09062531362547338
67,4_StochasticWSLS,0.35,0.08574444444444444,0.002257566153686666,5.0,0.0010096142766692245,0.08294130582784835,0.08854758306104053
68,4_StochasticWSLS,0.4,0.08593333333333333,0.0012493208031309632,5.0,0.0005587132483010931,0.0843820966698786,0.08748456999678807
69,4_StochasticWSLS,0.45,0.08642222222222222,0.0015003086102285505,5.0,0.000670958407939855,0.0845593430347063,0.08828510140973814
70,5_Cooperator,0.0,0.12458888888888889,0.011540294409664267,5.0,0.005160976556074021,0.11025972079173658,0.1389180569860412
71,5_Cooperator,0.05,0.11764444444444444,0.018715239383592857,5.0,0.008369709495378977,0.09440640548407195,0.14088248340481693
72,5_Cooperator,0.1,0.11594444444444445,0.013343861584088339,5.0,0.00596755631687391,0.09937585191846768,0.13251303697042122
73,5_Cooperator,0.15,0.11436666666666669,0.008784860012094602,5.0,0.003928708831972631,0.10345882226038891,0.12527451107294446
74,5_Cooperator,0.2,0.11097777777777777,0.006632388728573856,5.0,0.0029660944100589086,0.10274257947141516,0.11921297608414039
75,5_Cooperator,0.25,0.10796666666666668,0.005281665234972875,5.0,0.0023620324999593495,0.10140861309383643,0.11452472023949693
76,5_Cooperator,0.3,0.10565555555555557,0.0072080416340037055,5.0,0.0032235342156561888,0.09670558976105932,0.11460552135005182
77,5_Cooperator,0.35,0.10406666666666667,0.0043872008005330166,5.0,0.001962015844186664,0.09861923737975407,0.10951409595357926
78,5_Cooperator,0.4,0.09773333333333334,0.0030468056536901134,5.0,0.0013625729111763553,0.09395022444362264,0.10151644222304404
79,5_Cooperator,0.45,0.09174444444444445,0.0029875255048242393,5.0,0.001336062022660275,0.08803494158138865,0.09545394730750024
80,6_Defector,0.0,0.0,0.0,5.0,0.0,0.0,0.0
81,6_Defector,0.05,0.013433333333333335,0.0004520187912623999,5.0,0.0002021489488740028,0.012872077873711231,0.01399458879295544
82,6_Defector,0.1,0.02503333333333333,0.0006485977276753895,5.0,0.0002900617218268135,0.02422799288556203,0.025838673781104632
83,6_Defector,0.15,0.03457777777777778,0.0009659320324733127,5.0,0.0004319779372509723,0.033378414748343875,0.03577714080721168
84,6_Defector,0.2,0.043300000000000005,0.001472798629300399,5.0,0.0006586555704568411,0.04147127896539384,0.04512872103460617
85,6_Defector,0.25,0.051811111111111106,0.0015897045303537236,5.0,0.0007109374788020607,0.04983723222798946,0.05378498999423275
86,6_Defector,0.3,0.05908888888888889,0.001177594325335226,5.0,0.0005266361922735135,0.05762671241063109,0.060551065367146696
87,6_Defector,0.35,0.06511111111111112,0.0016615662698597992,5.0,0.0007430750257054542,0.06304800409319648,0.06717421812902576
88,6_Defector,0.4,0.07053333333333334,0.0017802066740884733,5.0,0.0007961326274521279,0.06832291479675562,0.07274375186991106
89,6_Defector,0.45,0.07605555555555556,0.002132566413074357,5.0,0.0009537126932334317,0.07340762461666259,0.07870348649444853
90,7_JaxFiveStateAgent,0.0,0.048288888888888895,0.013447394074965134,5.0,0.006013857454369989,0.03159174379634605,0.06498603398143174
91,7_JaxFiveStateAgent,0.05,0.07088888888888888,0.007472170590486635,5.0,0.0033416562759605714,0.061610963678244646,0.0801668140995331
92,7_JaxFiveStateAgent,0.1,0.07856666666666667,0.007810881931204046,5.0,0.003493132592479416,0.0688681757784703,0.08826515755486304
93,7_JaxFiveStateAgent,0.15,0.08679999999999999,0.002977435718330476,5.0,0.001331549732964572,0.08310302526158307,0.0904969747384169
94,7_JaxFiveStateAgent,0.2,0.09147777777777777,0.00218531857722178,5.0,0.0009773041782322046,0.0887643463758356,0.09419120917971993
95,7_JaxFiveStateAgent,0.25,0.09392222222222223,0.005372627239702205,5.0,0.002402711945148237,0.08725122440291512,0.10059322004152933
96,7_JaxFiveStateAgent,0.3,0.09327777777777777,0.0027588242262078107,5.0,0.0012337837015547843,0.08985224505872316,0.09670331049683237
97,7_JaxFiveStateAgent,0.35,0.09265555555555556,0.0015089240709365863,5.0,0.0006748113590999843,0.09078197886065054,0.09452913225046058
98,7_JaxFiveStateAgent,0.4,0.09082222222222222,0.0020300215896194265,5.0,0.0009078532540362438,0.0883016174988154,0.09334282694562904
99,7_JaxFiveStateAgent,0.45,0.08786666666666666,0.0016342212250321853,5.0,0.0007308459498889894,0.08583751300644374,0.08989582032688959
100,8_JaxFiveStateAgentDecay,0.0,0.0505,0.013018090451842226,5.0,0.005821867037512034,0.03433590576058731,0.06666409423941269
101,8_JaxFiveStateAgentDecay,0.05,0.07188888888888889,0.007261538285487788,5.0,0.0032474586455135935,0.0628724982282204,0.08090527954955738
102,8_JaxFiveStateAgentDecay,0.1,0.07888888888888888,0.007475267863403264,5.0,0.003343041418517862,0.06960711790597146,0.0881706598718063
103,8_JaxFiveStateAgentDecay,0.15,0.08784444444444445,0.0037600482660416663,5.0,0.001681544704309876,0.083175727880992,0.09251316100789689
104,8_JaxFiveStateAgentDecay,0.2,0.09213333333333333,0.002577681990557495,5.0,0.001152774431052706,0.08893271840683986,0.0953339482598268
105,8_JaxFiveStateAgentDecay,0.25,0.0939888888888889,0.005448751131120681,5.0,0.0024367555843329424,0.0872233707742043,0.10075440700357349
106,8_JaxFiveStateAgentDecay,0.3,0.0933888888888889,0.003164472924341257,5.0,0.0014151953143569198,0.08945967678544377,0.09731810099233403
107,8_JaxFiveStateAgentDecay,0.35,0.09292222222222221,0.0015182023157685326,5.0,0.0006789607163312079,0.09103712506474283,0.09480731937970159
108,8_JaxFiveStateAgentDecay,0.4,0.0905,0.0023517789431685234,5.0,0.0010517475169954866,0.08757988075453393,0.09342011924546606
109,8_JaxFiveStateAgentDecay,0.45,0.08737777777777778,0.001413886160224397,5.0,0.0006323091133415822,0.08562220623506858,0.08913334932048697
110,9_JaxFiveStateAgentNoisy,0.0,0.04273333333333333,0.007770671356667539,5.0,0.003475149876863826,0.03308477046788603,0.052381896198780635
111,9_JaxFiveStateAgentNoisy,0.05,0.0748111111111111,0.005427922777546889,5.0,0.0024274408614428622,0.06807145481320094,0.08155076740902127
112,9_JaxFiveStateAgentNoisy,0.1,0.0910888888888889,0.006311683268274188,5.0,0.002822670568061825,0.08325189900660776,0.09892587877117004
113,9_JaxFiveStateAgentNoisy,0.15,0.09571111111111111,0.005830475490424818,5.0,0.002607467907547263,0.08847161960224116,0.10295060261998105
114,9_JaxFiveStateAgentNoisy,0.2,0.0992,0.0032156542256227523,5.0,0.001438084288125384,0.09520723791737241,0.10319276208262758
115,9_JaxFiveStateAgentNoisy,0.25,0.09586666666666667,0.00320989019465283,5.0,0.0014355065351107517,0.09188106157377897,0.09985227175955437
116,9_JaxFiveStateAgentNoisy,0.3,0.09418888888888889,0.001577523453680987,5.0,0.0007054899357061855,0.09223013481013115,0.09614764296764663
117,9_JaxFiveStateAgentNoisy,0.35,0.09098888888888887,0.0014883290821555927,5.0,0.0006656010001179548,0.08914088425009661,0.09283689352768112
118,9_JaxFiveStateAgentNoisy,0.4,0.08934444444444445,0.0028337145713012326,5.0,0.001267275682052246,0.08582592308007429,0.0928629658088146
119,9_JaxFiveStateAgentNoisy,0.45,0.08565555555555555,0.002016674318932528,5.0,0.0009018841731222447,0.08315152365763494,0.08815958745347617
